userId,locality,keywords,u_type,dest_fav
4749,Yaounde,"Confort,Sièges inclinables,Conduite souple,Sport,Animaux acceptés,Wi-Fi gratuit,Chauffeur expérimenté,Musique,Éclairage tamisé,Silence,Ponctualité,Cuisine,Ambiance chaleureuse,Climatisation,Langue parlée,Espace de rangement,Vue panoramique",Traveler,Bafia
735,Fontem,"Éclairage tamisé,Cuisine,Chauffeur expérimenté,Ambiance chaleureuse,Ponctualité,Langue parlée,Silence,Assistance bagages,Conduite souple,Espace de rangement,Sièges inclinables,Wi-Fi gratuit,Sport",Traveler,Campo
2464,Essos,"Sièges inclinables,Connectivité,Assistance bagages,Ambiance chaleureuse,Sport,Espace de rangement,Silence",Planner,Limbe
3261,Maroua,"Conduite souple,Éclairage tamisé,Confort,Wi-Fi gratuit,Conversation,Langue parlée,Sport,Animaux acceptés,Navigation GPS,Ponctualité",Planner,Beti
200,Kousseri,"Éclairage tamisé,Conduite souple,Connectivité,Chauffeur expérimenté,Confort,Navigation GPS,Wi-Fi gratuit,Ambiance chaleureuse,Sport,Silence,Animaux acceptés,Cuisine,Boisson gratuite,Climatisation,Assistance bagages,Ponctualité,Musique",Planner,Dibombari
2078,Batibo,"Sièges inclinables,Ponctualité,Conversation,Connectivité,Assistance bagages,Espace de rangement,Chauffeur expérimenté,Climatisation,Langue parlée,Conduite souple,Confort,Musique,Silence,Vue panoramique,Animaux acceptés,Éclairage tamisé",Traveler,Limbe
3583,Bonabéri,"Silence,Sièges inclinables,Vue panoramique,Wi-Fi gratuit,Animaux acceptés,Assistance bagages,Connectivité,Climatisation,Cuisine,Ponctualité,Musique,Sport,Navigation GPS,Boisson gratuite,Espace de rangement,Langue parlée,Chauffeur expérimenté,Conversation,Confort",Planner,Limbe
3317,Mutengene,"Espace de rangement,Connectivité,Vue panoramique,Wi-Fi gratuit,Boisson gratuite,Éclairage tamisé,Chauffeur expérimenté,Conversation,Ambiance chaleureuse",Planner,Messa
3234,Figuif,"Boisson gratuite,Connectivité,Navigation GPS,Chauffeur expérimenté,Assistance bagages,Silence,Espace de rangement,Langue parlée,Vue panoramique,Animaux acceptés,Musique,Wi-Fi gratuit,Ambiance chaleureuse,Cuisine,Conduite souple,Climatisation,Ponctualité,Sièges inclinables,Conversation,Confort",Traveler,Belabo
3511,Belo,"Cuisine,Assistance bagages,Sièges inclinables,Conversation,Ambiance chaleureuse,Wi-Fi gratuit,Éclairage tamisé,Boisson gratuite,Musique,Confort,Chauffeur expérimenté,Navigation GPS,Animaux acceptés,Vue panoramique,Conduite souple,Espace de rangement,Climatisation,Connectivité,Silence,Langue parlée,Sport",Planner,Dibombari
3296,Mutengene,"Animaux acceptés,Conversation,Musique,Navigation GPS,Assistance bagages,Espace de rangement,Éclairage tamisé,Conduite souple,Ponctualité,Langue parlée,Chauffeur expérimenté,Silence,Cuisine,Vue panoramique,Sièges inclinables,Connectivité,Ambiance chaleureuse,Boisson gratuite",Traveler,Mbanga
1874,Buea,"Confort,Chauffeur expérimenté,Vue panoramique,Silence,Connectivité,Espace de rangement,Navigation GPS",Traveler,Yaounde
3265,Buea,"Ponctualité,Chauffeur expérimenté,Confort,Boisson gratuite,Navigation GPS,Éclairage tamisé,Cuisine,Espace de rangement,Vue panoramique,Assistance bagages,Animaux acceptés,Langue parlée,Wi-Fi gratuit,Connectivité,Conduite souple,Silence,Conversation,Ambiance chaleureuse,Climatisation",Traveler,Loum
4576,Essos,"Connectivité,Navigation GPS,Vue panoramique,Ambiance chaleureuse,Sport,Conduite souple,Silence,Climatisation,Assistance bagages,Chauffeur expérimenté",Planner,Bertoua
1628,Figuif,"Ponctualité,Confort,Ambiance chaleureuse,Animaux acceptés,Chauffeur expérimenté,Conversation,Cuisine,Sport,Climatisation,Silence,Connectivité,Espace de rangement,Assistance bagages,Musique,Langue parlée",Planner,Mbandjock
972,Bandjoun,"Connectivité,Confort,Langue parlée,Vue panoramique,Boisson gratuite,Conduite souple,Silence,Chauffeur expérimenté,Wi-Fi gratuit,Navigation GPS,Sport,Cuisine,Éclairage tamisé,Ponctualité,Sièges inclinables,Animaux acceptés,Climatisation,Musique,Espace de rangement,Assistance bagages,Conversation,Ambiance chaleureuse",Traveler,Nanga-Eboko
1161,Messa,"Musique,Silence,Conduite souple,Ponctualité,Espace de rangement,Ambiance chaleureuse,Sport,Chauffeur expérimenté,Animaux acceptés,Connectivité,Sièges inclinables,Conversation,Cuisine,Éclairage tamisé,Navigation GPS,Boisson gratuite,Wi-Fi gratuit,Confort,Vue panoramique,Assistance bagages,Climatisation,Langue parlée",Planner,Bonamoussadi
3677,Bertoua,"Vue panoramique,Cuisine",Traveler,Meiganga
2816,Essos,"Ponctualité,Sport,Langue parlée,Climatisation,Wi-Fi gratuit,Confort,Ambiance chaleureuse,Boisson gratuite,Navigation GPS,Chauffeur expérimenté,Assistance bagages,Sièges inclinables,Silence,Éclairage tamisé,Conversation,Conduite souple,Musique,Cuisine,Espace de rangement,Animaux acceptés,Vue panoramique",Planner,Yagoua
3207,Nanga-Eboko,"Sièges inclinables,Navigation GPS,Confort",Traveler,Mbalmayo
3291,Banga Bakundu,"Navigation GPS,Musique,Wi-Fi gratuit,Conversation,Sièges inclinables,Boisson gratuite,Ponctualité,Vue panoramique,Assistance bagages,Ambiance chaleureuse,Sport,Connectivité,Chauffeur expérimenté,Éclairage tamisé,Cuisine,Confort,Langue parlée,Silence",Planner,Fontem
3120,Meiganga,"Confort,Assistance bagages,Musique,Conduite souple,Sport,Conversation,Boisson gratuite,Vue panoramique,Climatisation,Sièges inclinables,Ambiance chaleureuse,Espace de rangement,Cuisine,Éclairage tamisé",Traveler,Mbanga
4316,Mutengene,Musique,Traveler,Mbandjock
4447,Kousseri,"Musique,Boisson gratuite,Sport,Conversation",Planner,Nkongsamba
1121,Bali Nyonga,"Connectivité,Cuisine,Espace de rangement,Navigation GPS,Assistance bagages,Conversation,Confort,Sièges inclinables,Chauffeur expérimenté,Ambiance chaleureuse,Boisson gratuite,Silence,Animaux acceptés,Sport,Wi-Fi gratuit",Planner,Belabo
3187,Beti,"Ponctualité,Assistance bagages,Boisson gratuite,Musique,Espace de rangement,Éclairage tamisé,Langue parlée,Wi-Fi gratuit,Silence,Confort,Vue panoramique,Climatisation,Connectivité,Ambiance chaleureuse,Sièges inclinables,Conduite souple,Sport,Animaux acceptés",Planner,Yaounde
4521,Bamenda,"Wi-Fi gratuit,Climatisation,Assistance bagages,Boisson gratuite,Musique,Ponctualité,Animaux acceptés",Traveler,Mutengene
1280,Mbandjock,"Ponctualité,Sièges inclinables,Connectivité,Silence,Vue panoramique,Boisson gratuite,Chauffeur expérimenté,Navigation GPS,Langue parlée,Musique,Éclairage tamisé,Assistance bagages,Cuisine,Conduite souple",Traveler,Bali
161,Bertoua,"Langue parlée,Musique,Vue panoramique",Traveler,Dibombari
2385,Fontem,"Langue parlée,Confort,Climatisation,Ambiance chaleureuse,Navigation GPS,Éclairage tamisé,Cuisine,Sièges inclinables",Traveler,Beti
4332,Bonakouamouang,"Sièges inclinables,Langue parlée,Éclairage tamisé,Animaux acceptés,Climatisation,Boisson gratuite,Chauffeur expérimenté,Assistance bagages,Conversation",Traveler,Bafang
511,Bafia,"Assistance bagages,Langue parlée,Wi-Fi gratuit,Climatisation,Connectivité,Musique,Ponctualité,Sport,Espace de rangement,Confort,Silence,Chauffeur expérimenté,Cuisine,Ambiance chaleureuse,Vue panoramique,Boisson gratuite",Traveler,Douala
3811,Loum,Navigation GPS,Planner,Loum
2605,Mokolo,Ambiance chaleureuse,Traveler,Bali
4127,Bali,"Musique,Ambiance chaleureuse,Éclairage tamisé,Navigation GPS,Sport,Connectivité,Boisson gratuite,Chauffeur expérimenté,Assistance bagages",Planner,Yagoua
3517,Kribi,"Ambiance chaleureuse,Espace de rangement,Animaux acceptés,Assistance bagages,Connectivité,Boisson gratuite,Chauffeur expérimenté,Cuisine,Wi-Fi gratuit,Conduite souple,Sièges inclinables,Silence",Planner,Guider
4231,Bamenda,"Wi-Fi gratuit,Musique,Ambiance chaleureuse,Connectivité,Éclairage tamisé,Animaux acceptés,Sièges inclinables,Navigation GPS,Ponctualité,Boisson gratuite,Climatisation,Chauffeur expérimenté,Sport,Cuisine,Conversation,Vue panoramique,Espace de rangement,Langue parlée,Confort,Assistance bagages",Traveler,Dibombari
4274,Muyuka,"Confort,Musique,Boisson gratuite,Sièges inclinables,Assistance bagages,Wi-Fi gratuit,Conversation,Langue parlée,Espace de rangement,Chauffeur expérimenté",Planner,Bonanjo
793,Bandjoun,"Ambiance chaleureuse,Chauffeur expérimenté,Silence,Animaux acceptés,Navigation GPS,Éclairage tamisé,Conduite souple,Boisson gratuite,Conversation,Cuisine,Sièges inclinables,Sport,Ponctualité,Confort,Assistance bagages,Climatisation,Vue panoramique,Espace de rangement,Connectivité,Musique,Wi-Fi gratuit",Planner,Bonamoussadi
4761,Bonakouamouang,"Vue panoramique,Navigation GPS,Connectivité,Assistance bagages,Ambiance chaleureuse,Conversation,Climatisation",Traveler,Batibo
4538,Bonaberi,"Animaux acceptés,Éclairage tamisé,Ponctualité,Assistance bagages,Ambiance chaleureuse,Langue parlée,Conduite souple,Sièges inclinables,Sport,Conversation,Wi-Fi gratuit,Connectivité,Espace de rangement,Silence,Vue panoramique,Confort,Navigation GPS",Traveler,Mokolo
3667,Essos,"Langue parlée,Espace de rangement,Ponctualité,Conversation,Climatisation,Ambiance chaleureuse",Traveler,Messa
3983,Mbanga,"Langue parlée,Wi-Fi gratuit,Vue panoramique,Sièges inclinables,Connectivité",Traveler,Guider
2639,Bandjoun,"Sport,Vue panoramique,Conduite souple,Langue parlée,Ponctualité,Climatisation,Espace de rangement,Conversation,Animaux acceptés,Éclairage tamisé,Navigation GPS,Sièges inclinables,Wi-Fi gratuit,Silence,Assistance bagages,Musique,Ambiance chaleureuse,Connectivité,Chauffeur expérimenté,Confort,Boisson gratuite",Traveler,Bonakouamouang
1810,Bimbia,"Ambiance chaleureuse,Langue parlée,Éclairage tamisé,Boisson gratuite,Ponctualité,Chauffeur expérimenté,Musique,Conduite souple,Navigation GPS,Conversation,Silence,Climatisation,Animaux acceptés,Sport",Traveler,Bonaberi
3503,Essos,"Connectivité,Musique,Wi-Fi gratuit,Conduite souple,Silence,Cuisine,Chauffeur expérimenté,Animaux acceptés,Espace de rangement,Climatisation,Ambiance chaleureuse,Sport,Ponctualité,Confort,Conversation",Planner,Bali Nyonga
1185,Mbanga,"Chauffeur expérimenté,Sièges inclinables,Silence,Musique,Vue panoramique,Éclairage tamisé,Climatisation,Conduite souple,Sport,Langue parlée,Boisson gratuite,Wi-Fi gratuit",Traveler,Maroua
4649,Melong,"Langue parlée,Espace de rangement,Navigation GPS,Animaux acceptés,Sièges inclinables,Ambiance chaleureuse,Connectivité,Vue panoramique,Wi-Fi gratuit,Climatisation,Sport,Éclairage tamisé,Musique,Cuisine,Confort,Boisson gratuite,Conduite souple,Ponctualité",Traveler,Gazawa
2375,Bonabéri,Cuisine,Planner,Mbalmayo
3434,Muyuka,"Ponctualité,Ambiance chaleureuse,Chauffeur expérimenté,Animaux acceptés,Éclairage tamisé,Conversation,Wi-Fi gratuit,Confort,Boisson gratuite,Musique,Cuisine,Sièges inclinables,Conduite souple,Climatisation,Sport,Assistance bagages",Planner,Meiganga
2056,Mora,"Espace de rangement,Ambiance chaleureuse,Silence,Wi-Fi gratuit,Conversation,Boisson gratuite,Sport,Vue panoramique,Connectivité,Animaux acceptés,Sièges inclinables,Langue parlée",Planner,Fontem
266,Beti,"Connectivité,Navigation GPS,Langue parlée,Animaux acceptés,Musique,Sièges inclinables,Wi-Fi gratuit,Ambiance chaleureuse",Traveler,Mbouda
1276,Mora,"Éclairage tamisé,Vue panoramique,Navigation GPS,Ponctualité,Confort,Assistance bagages,Silence,Sièges inclinables,Wi-Fi gratuit",Traveler,Douala
533,Bertoua,Confort,Planner,Bali
2884,Bamenda,"Boisson gratuite,Langue parlée,Espace de rangement,Assistance bagages,Navigation GPS,Conduite souple,Confort,Chauffeur expérimenté,Silence",Traveler,Bonakouamouang
1601,Mbalmayo,"Connectivité,Espace de rangement,Conduite souple,Cuisine,Chauffeur expérimenté,Confort,Assistance bagages,Sièges inclinables,Langue parlée,Conversation",Planner,Banga Bakundu
3726,Guider,"Confort,Animaux acceptés,Sport,Climatisation,Connectivité,Sièges inclinables,Cuisine,Éclairage tamisé,Boisson gratuite,Wi-Fi gratuit,Assistance bagages,Conversation,Langue parlée,Espace de rangement,Silence,Ambiance chaleureuse,Ponctualité,Vue panoramique,Conduite souple,Chauffeur expérimenté,Musique,Navigation GPS",Traveler,Beti
2093,Bonanjo,"Wi-Fi gratuit,Connectivité,Assistance bagages,Vue panoramique,Langue parlée,Éclairage tamisé,Ponctualité,Navigation GPS,Sièges inclinables,Animaux acceptés",Planner,Maroua
2509,Essos,"Boisson gratuite,Animaux acceptés",Planner,Bertoua
700,Garoua,"Animaux acceptés,Vue panoramique,Conduite souple,Chauffeur expérimenté,Éclairage tamisé,Silence,Boisson gratuite,Espace de rangement,Cuisine",Planner,Mutengene
4462,Kribi,"Silence,Cuisine,Confort,Musique",Planner,Mbalmayo
4988,Mbouda,"Animaux acceptés,Ponctualité,Ambiance chaleureuse,Vue panoramique,Connectivité,Sport,Confort,Conduite souple,Éclairage tamisé,Cuisine,Chauffeur expérimenté",Planner,Bamenda
1556,Yaounde,"Éclairage tamisé,Confort,Sièges inclinables,Conduite souple,Vue panoramique,Chauffeur expérimenté,Ponctualité",Traveler,Messa
4899,Mora,"Éclairage tamisé,Assistance bagages,Ambiance chaleureuse,Conversation,Ponctualité,Animaux acceptés,Navigation GPS,Conduite souple,Confort,Vue panoramique,Wi-Fi gratuit,Sièges inclinables,Sport,Musique,Boisson gratuite,Chauffeur expérimenté,Espace de rangement,Langue parlée,Silence",Traveler,Melong
1823,Bonamoussadi,"Cuisine,Sièges inclinables,Climatisation,Navigation GPS,Éclairage tamisé,Confort,Musique,Wi-Fi gratuit,Conversation,Sport,Espace de rangement,Boisson gratuite,Langue parlée,Conduite souple,Assistance bagages",Planner,Bonakouamouang
1991,Garoua,"Animaux acceptés,Navigation GPS,Langue parlée,Espace de rangement,Ambiance chaleureuse,Sièges inclinables,Sport",Traveler,Bertoua
2464,Bali Nyonga,"Wi-Fi gratuit,Confort,Espace de rangement,Langue parlée,Silence,Musique,Boisson gratuite,Chauffeur expérimenté,Animaux acceptés,Navigation GPS,Climatisation,Conduite souple,Connectivité,Cuisine",Planner,Muyuka
4483,Beti,"Connectivité,Animaux acceptés,Navigation GPS,Éclairage tamisé",Planner,Banga Bakundu
1703,Yaounde,"Wi-Fi gratuit,Vue panoramique,Silence,Cuisine",Traveler,Buea
2464,Banga Bakundu,"Espace de rangement,Connectivité,Climatisation,Animaux acceptés,Wi-Fi gratuit,Ponctualité,Vue panoramique,Cuisine,Éclairage tamisé,Silence,Conduite souple,Assistance bagages,Conversation,Ambiance chaleureuse,Musique,Sièges inclinables,Langue parlée,Boisson gratuite,Chauffeur expérimenté,Sport,Navigation GPS,Confort",Planner,Mbouda
2184,Mbandjock,"Ponctualité,Confort,Animaux acceptés,Chauffeur expérimenté,Connectivité,Cuisine,Silence,Navigation GPS,Sièges inclinables,Langue parlée",Traveler,Mbandjock
4323,Beti,"Animaux acceptés,Cuisine,Confort",Traveler,Bali
4344,Bonaberi,"Langue parlée,Wi-Fi gratuit,Sièges inclinables,Conversation,Éclairage tamisé,Espace de rangement,Boisson gratuite,Sport,Ambiance chaleureuse,Chauffeur expérimenté,Assistance bagages,Cuisine,Confort,Ponctualité,Navigation GPS,Connectivité,Animaux acceptés,Vue panoramique",Traveler,Kousseri
1108,Mokolo,"Sièges inclinables,Assistance bagages,Cuisine,Wi-Fi gratuit,Silence,Conversation,Confort,Musique,Ponctualité,Animaux acceptés,Climatisation,Espace de rangement,Sport,Chauffeur expérimenté",Traveler,Beti
1697,Douala,"Climatisation,Éclairage tamisé",Planner,Dibombari
690,Figuif,Langue parlée,Planner,Batibo
1817,Gazawa,"Conduite souple,Sport,Ambiance chaleureuse,Espace de rangement,Chauffeur expérimenté,Vue panoramique,Langue parlée,Boisson gratuite,Wi-Fi gratuit,Assistance bagages,Navigation GPS,Cuisine,Éclairage tamisé,Climatisation,Musique,Conversation,Sièges inclinables",Planner,Limbe
2030,Beti,"Navigation GPS,Ambiance chaleureuse,Confort,Conduite souple,Éclairage tamisé,Boisson gratuite,Espace de rangement,Conversation,Silence,Animaux acceptés,Sport,Ponctualité,Musique,Langue parlée,Chauffeur expérimenté,Sièges inclinables,Cuisine,Assistance bagages,Vue panoramique,Climatisation,Connectivité",Planner,Boutours
4278,Meiganga,"Chauffeur expérimenté,Cuisine,Connectivité,Assistance bagages,Navigation GPS,Sièges inclinables,Conversation",Traveler,Messa
3827,Boutours,"Ambiance chaleureuse,Connectivité,Conduite souple,Cuisine,Navigation GPS,Confort,Assistance bagages,Climatisation,Langue parlée,Éclairage tamisé,Animaux acceptés,Wi-Fi gratuit,Espace de rangement,Vue panoramique,Silence,Sport,Musique,Sièges inclinables,Ponctualité,Conversation",Traveler,Mbanga
3614,Muyuka,Silence,Traveler,Bonanjo
3917,Bertoua,"Ponctualité,Connectivité,Chauffeur expérimenté,Wi-Fi gratuit,Langue parlée,Animaux acceptés,Vue panoramique,Éclairage tamisé,Climatisation,Ambiance chaleureuse,Boisson gratuite,Assistance bagages,Confort,Navigation GPS,Conduite souple,Sport,Sièges inclinables,Conversation,Cuisine,Musique,Silence",Planner,Yaounde
3932,Edéa,"Conduite souple,Animaux acceptés,Ambiance chaleureuse",Planner,Gazawa
409,Guider,"Confort,Ponctualité,Ambiance chaleureuse,Espace de rangement,Sport,Chauffeur expérimenté,Boisson gratuite",Traveler,Belo
4484,Gazawa,"Sièges inclinables,Musique,Connectivité,Chauffeur expérimenté,Langue parlée,Éclairage tamisé,Conversation,Vue panoramique,Wi-Fi gratuit,Espace de rangement,Ponctualité,Assistance bagages,Animaux acceptés,Cuisine",Traveler,Bimbia
4655,Beti,"Climatisation,Musique,Conduite souple,Ambiance chaleureuse,Ponctualité,Confort,Connectivité,Éclairage tamisé,Silence,Espace de rangement,Wi-Fi gratuit,Navigation GPS,Vue panoramique,Chauffeur expérimenté,Assistance bagages",Planner,Beti
4081,Mutengene,"Vue panoramique,Ponctualité,Langue parlée",Traveler,Mbanga
783,Kribi,"Conversation,Navigation GPS,Espace de rangement,Chauffeur expérimenté,Sport,Connectivité,Musique,Conduite souple,Boisson gratuite,Wi-Fi gratuit,Vue panoramique,Climatisation,Éclairage tamisé,Cuisine",Traveler,Bali
3556,Campo,"Boisson gratuite,Éclairage tamisé,Silence,Climatisation,Ambiance chaleureuse,Animaux acceptés,Wi-Fi gratuit,Chauffeur expérimenté,Vue panoramique,Assistance bagages,Cuisine,Confort,Ponctualité,Sport,Langue parlée",Traveler,Muyuka
246,Maroua,"Climatisation,Espace de rangement,Confort,Chauffeur expérimenté,Boisson gratuite,Sièges inclinables,Musique,Animaux acceptés,Langue parlée,Conduite souple,Assistance bagages,Ambiance chaleureuse,Vue panoramique,Éclairage tamisé,Ponctualité,Silence",Planner,Muyuka
4281,Messa,"Espace de rangement,Animaux acceptés,Climatisation,Confort",Traveler,Boutours
1729,Guider,"Chauffeur expérimenté,Ponctualité,Vue panoramique,Sièges inclinables,Espace de rangement,Animaux acceptés,Navigation GPS,Wi-Fi gratuit,Confort,Climatisation,Cuisine,Langue parlée,Musique,Boisson gratuite,Sport,Connectivité",Traveler,Belabo
1807,Kousseri,"Assistance bagages,Boisson gratuite,Wi-Fi gratuit,Navigation GPS,Conversation,Ambiance chaleureuse",Planner,Fontem
3884,Mbalmayo,"Animaux acceptés,Silence,Conduite souple,Sièges inclinables,Navigation GPS,Ambiance chaleureuse,Espace de rangement,Sport,Ponctualité,Boisson gratuite,Connectivité",Traveler,Yagoua
3498,Bali Nyonga,"Sport,Musique,Silence,Assistance bagages",Traveler,Mora
1186,Bamenda,"Boisson gratuite,Wi-Fi gratuit,Langue parlée,Sièges inclinables,Ambiance chaleureuse,Cuisine,Chauffeur expérimenté,Confort",Traveler,Mutengene
4310,Fontem,"Musique,Assistance bagages",Planner,Mbanga
55,Maroua,"Langue parlée,Silence,Ambiance chaleureuse,Climatisation",Planner,Nkongsamba
3067,Mutengene,"Ambiance chaleureuse,Conversation,Climatisation,Silence,Wi-Fi gratuit,Musique,Cuisine,Boisson gratuite,Éclairage tamisé,Animaux acceptés,Conduite souple,Ponctualité,Chauffeur expérimenté,Sport,Vue panoramique,Assistance bagages,Langue parlée,Navigation GPS,Espace de rangement",Traveler,Buea
458,Maroua,"Navigation GPS,Espace de rangement,Animaux acceptés,Connectivité,Ambiance chaleureuse,Climatisation,Vue panoramique,Sport,Confort,Musique,Chauffeur expérimenté,Conversation",Traveler,Bertoua
3807,Messa,"Assistance bagages,Conversation,Ponctualité,Navigation GPS,Animaux acceptés,Langue parlée,Vue panoramique,Chauffeur expérimenté,Sièges inclinables,Musique,Espace de rangement,Wi-Fi gratuit,Confort,Climatisation,Éclairage tamisé,Silence,Ambiance chaleureuse,Connectivité,Sport,Boisson gratuite,Cuisine,Conduite souple",Traveler,Figuif
2369,Belabo,"Sport,Animaux acceptés,Sièges inclinables,Musique,Espace de rangement,Silence,Wi-Fi gratuit,Ponctualité,Ambiance chaleureuse,Conduite souple,Langue parlée,Assistance bagages,Climatisation,Conversation,Cuisine",Traveler,Bali
4281,Mbandjock,"Climatisation,Animaux acceptés,Ponctualité,Wi-Fi gratuit,Conduite souple,Connectivité,Confort,Musique,Chauffeur expérimenté,Vue panoramique,Éclairage tamisé,Assistance bagages",Planner,Douala
4208,Mutengene,"Ponctualité,Confort,Animaux acceptés,Boisson gratuite,Chauffeur expérimenté,Vue panoramique,Cuisine,Assistance bagages,Sièges inclinables,Conduite souple,Langue parlée,Ambiance chaleureuse,Sport,Climatisation,Connectivité,Navigation GPS",Traveler,Loum
1146,Yagoua,"Musique,Sièges inclinables,Chauffeur expérimenté,Connectivité",Traveler,Bafoussam
3292,Bafang,Boisson gratuite,Traveler,Bonakouamouang
706,Bertoua,"Conversation,Ponctualité,Ambiance chaleureuse,Musique,Wi-Fi gratuit,Boisson gratuite,Climatisation,Vue panoramique,Silence,Animaux acceptés,Langue parlée,Confort,Chauffeur expérimenté",Planner,Maroua
3600,Melong,"Vue panoramique,Sport,Éclairage tamisé,Boisson gratuite,Conversation,Sièges inclinables,Conduite souple,Silence,Cuisine,Langue parlée,Navigation GPS,Confort,Espace de rangement,Ambiance chaleureuse,Wi-Fi gratuit,Musique,Chauffeur expérimenté,Assistance bagages,Climatisation,Connectivité,Animaux acceptés,Ponctualité",Traveler,Messa
2857,Limbe,"Connectivité,Silence,Chauffeur expérimenté,Confort,Assistance bagages,Wi-Fi gratuit,Conduite souple,Climatisation,Espace de rangement,Cuisine,Musique,Animaux acceptés,Sport,Ponctualité,Boisson gratuite,Éclairage tamisé,Navigation GPS",Planner,Buea
1741,Figuif,"Conversation,Confort,Ambiance chaleureuse,Langue parlée,Wi-Fi gratuit,Musique,Éclairage tamisé,Ponctualité,Sport,Silence,Sièges inclinables,Climatisation,Navigation GPS,Espace de rangement,Chauffeur expérimenté,Boisson gratuite",Planner,Belo
3930,Bafang,"Connectivité,Ponctualité,Vue panoramique,Assistance bagages,Sport,Espace de rangement,Conversation,Navigation GPS,Chauffeur expérimenté,Conduite souple,Cuisine,Musique,Animaux acceptés,Éclairage tamisé,Confort,Climatisation,Wi-Fi gratuit,Boisson gratuite,Silence,Sièges inclinables,Ambiance chaleureuse,Langue parlée",Planner,Bafang
685,Campo,"Assistance bagages,Chauffeur expérimenté,Animaux acceptés,Navigation GPS,Ponctualité,Cuisine,Silence,Musique,Conversation,Vue panoramique,Éclairage tamisé,Conduite souple,Langue parlée,Connectivité,Sport,Espace de rangement,Boisson gratuite,Sièges inclinables,Climatisation",Planner,Bonaberi
2881,Kousseri,"Silence,Sièges inclinables,Chauffeur expérimenté,Ponctualité,Langue parlée",Traveler,Guider
1387,Garoua,"Espace de rangement,Wi-Fi gratuit,Langue parlée,Chauffeur expérimenté,Confort,Connectivité,Sport,Navigation GPS,Conversation,Vue panoramique",Planner,Maroua
2380,Bamenda,"Chauffeur expérimenté,Éclairage tamisé,Langue parlée,Boisson gratuite,Wi-Fi gratuit,Sport,Sièges inclinables,Musique,Animaux acceptés,Ambiance chaleureuse",Planner,Essos
4619,Kousseri,"Chauffeur expérimenté,Ponctualité,Confort,Wi-Fi gratuit,Conversation,Navigation GPS,Sport,Animaux acceptés,Boisson gratuite,Cuisine,Conduite souple,Climatisation,Éclairage tamisé,Vue panoramique,Langue parlée,Connectivité,Espace de rangement",Planner,Yagoua
800,Boutours,"Sièges inclinables,Climatisation,Cuisine,Musique,Conduite souple,Conversation,Navigation GPS,Ponctualité,Wi-Fi gratuit,Animaux acceptés,Sport,Boisson gratuite,Espace de rangement,Assistance bagages,Silence,Chauffeur expérimenté",Planner,Meiganga
493,Buea,"Boisson gratuite,Confort,Sport,Espace de rangement,Musique,Ponctualité,Éclairage tamisé",Planner,Maroua
2036,Nanga-Eboko,"Ponctualité,Musique,Éclairage tamisé",Planner,Fontem
2050,Bertoua,"Ponctualité,Cuisine,Climatisation,Animaux acceptés,Confort,Connectivité,Navigation GPS,Musique,Espace de rangement,Silence,Sport,Wi-Fi gratuit,Assistance bagages",Traveler,Buea
206,Bonabéri,"Éclairage tamisé,Langue parlée,Animaux acceptés,Climatisation,Boisson gratuite,Chauffeur expérimenté",Traveler,Melong
717,Belo,"Conduite souple,Assistance bagages,Cuisine,Langue parlée,Conversation,Vue panoramique,Chauffeur expérimenté,Silence,Sport,Éclairage tamisé,Confort,Musique,Navigation GPS,Sièges inclinables,Espace de rangement,Ambiance chaleureuse,Boisson gratuite,Animaux acceptés,Wi-Fi gratuit,Ponctualité",Planner,Batibo
1483,Bafang,"Confort,Musique,Éclairage tamisé,Sport,Connectivité,Ponctualité",Traveler,Guider
4983,Kumba,"Boisson gratuite,Musique,Éclairage tamisé,Navigation GPS,Silence,Wi-Fi gratuit,Vue panoramique,Chauffeur expérimenté,Conduite souple,Cuisine,Ambiance chaleureuse,Confort,Climatisation,Sièges inclinables,Langue parlée,Animaux acceptés,Sport,Espace de rangement",Planner,Bonabéri
4479,Messa,"Ambiance chaleureuse,Ponctualité,Wi-Fi gratuit,Musique",Planner,Bonaberi
1506,Garoua,"Confort,Wi-Fi gratuit,Sièges inclinables,Climatisation",Planner,Batibo
1379,Buea,"Ambiance chaleureuse,Sport,Climatisation,Confort,Ponctualité,Chauffeur expérimenté,Navigation GPS,Langue parlée,Vue panoramique,Espace de rangement,Assistance bagages",Planner,Figuif
1714,Bafang,"Navigation GPS,Wi-Fi gratuit,Chauffeur expérimenté,Conduite souple,Vue panoramique,Ponctualité,Connectivité,Éclairage tamisé,Cuisine,Assistance bagages,Espace de rangement,Confort,Langue parlée,Conversation,Musique,Sièges inclinables,Animaux acceptés,Silence,Ambiance chaleureuse,Climatisation,Boisson gratuite,Sport",Planner,Belo
1309,Garoua,"Sport,Vue panoramique,Assistance bagages,Sièges inclinables,Ponctualité,Musique,Espace de rangement,Silence,Boisson gratuite,Éclairage tamisé,Conversation,Ambiance chaleureuse",Traveler,Bertoua
4895,Bonabéri,"Ponctualité,Assistance bagages,Confort,Wi-Fi gratuit,Animaux acceptés,Ambiance chaleureuse,Chauffeur expérimenté,Connectivité,Musique,Cuisine,Vue panoramique,Conduite souple,Silence",Traveler,Kribi
